,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,previous_rp_name,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_dm_exc_ne2001,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
554,FRB20190617C,-9999,non-repeater,134.37,35.7,40.08,637.3,0.0,4.6,0.0,8.1,640.156,594.8,602.9,9.83,0.0047,0.54,4.1,0,0.00388,10.4,-8.6,800.2,436.9,732.3,553715.355,553578,-9999,0.5857448713400475,576.1011117578394,363.30000000000007,2.4467996524063627,2.839057251016241e+40,5.929490382023123e+42,9.039343712634793e+27,2.8062858203643475,2.7743709598499167,0.9925535178321356,-2.3279021420642825,-0.26760624017703144,0.6127838567197355,-2.4111682744057927,2.903198547042978,2.6403820447095683,2.864689034136851,2.760498713327254,-0.23229150530627576,0.38859841012966817,40.45317415038065,42.773017368948416,27.956136900350607
555,FRB20190618A,-9999,non-repeater,321.25,25.44,-17.65,228.1,0.0,1.4,0.0,2.6,228.9469,151.7,164.8,1.97,0.00058,2.4,4.3,0,0.000548,3.34,-35.8,540.4,400.2,419.3,366436.499,363578,-9999,0.06795010882731899,149.7266052575901,140.2,0.5131325850059989,2.0367162291283145e+38,1.2140156196546699e+41,3.6449641025909673e+28,2.3597347674443734,2.1809855807867304,0.2944662261615929,-3.2365720064370627,0.38021124171160603,0.6334684555795865,-3.261219441515631,2.732715340349993,2.6022770843001926,2.6225248624035684,2.1752989779644696,-1.167809843374956,-0.28977040584946057,38.30893052398854,41.08422427445439,28.561693255528226
556,FRB20190619A,-9999,non-repeater,165.18,68.37,45.59,897.7,0.0,3.4,0.0,6.0,899.9116,862.3,871.1,1.97,0.0011,1.57,3.33,0,0.000939,4.9,-7.5,800.2,400.2,552.9,372038.997,370266,-9999,0.8832412809065959,753.2965123626385,400.00000000000006,0.4986084414780689,3.989126463946268e+40,3.541923598110238e+43,2.6301952329903745e+30,2.9541998499751254,2.9356583861006342,0.2944662261615929,-2.958607314841775,0.19589965240923377,0.5224442335063199,-3.027334407733889,2.903198547042978,2.6022770843001926,2.7426465899387362,2.8769659567261368,-0.053920641097014874,-0.30224037313206353,40.600877804603506,43.54923918890459,30.41998798630858
557,FRB20190619B,-9999,non-repeater,231.74,82.15,33.12,270.1,5.3,2.1,9.7,4.0,270.5868,224.7,230.6,0.98,0.00059,1.96,4.5,0,0.000516,-0.5,-5.6,731.8,400.2,400.2,186962.057,183914,-9999,0.1594033009889707,384.45813460794267,331.59999999999997,0.44505652136737245,1.1608609405542727e+39,5.862168383726353e+41,7.53472379925029e+29,2.4323066066481993,2.351603072419129,-0.00877392430750515,-3.2291479883578558,0.292256071356476,0.6532125137753437,-3.2873502983727887,2.8643924051505887,2.6022770843001926,2.6022770843001926,2.584849054413984,-0.7975026892984328,-0.3515848309085368,39.06478019875062,41.7680582888675,29.877067336987743
558,FRB20190619C,-9999,non-repeater,38.29,36.33,-22.17,486.9,0.0,1.5,0.0,2.6,488.2712,419.0,420.4,0.98,0.0005,0.72,1.22,0,0.000399,0.4,1.7,800.2,400.2,800.2,192974.783,192730,-9999,0.3878906497655331,555.1562599062133,400.00000000000006,0.28748662588612883,3.9510875759591083e+39,3.236268690341358e+42,4.3467885471800556e+29,2.6886611087814702,2.622214022966295,-0.00877392430750515,-3.3010299956639813,-0.14266750356873156,0.08635983067474821,-3.3990271043132516,2.903198547042978,2.6022770843001926,2.903198547042978,2.7444152412549956,-0.41129068908820343,-0.5413823542402847,39.59671665593664,42.51004457162019,29.638168514120792
559,FRB20190619D,-9999,non-repeater,114.79,41.59,26.12,375.3,0.0,4.6,0.0,7.8,378.466,314.5,308.3,32.44,0.012,0.48,6.5,0,0.00139,-6.46,4.9,800.2,400.2,400.2,1346556.856,1344889,-9999,0.26699854894353825,506.7994195774154,400.00000000000006,1.0970809723176274,4.860105496707264e+39,4.5472590365838405e+41,4.8809866312205596e+26,2.5780268701620437,2.497620649781288,1.5110808455391185,-1.9208187539523751,-0.3187587626244128,0.8129133566428556,-2.856985199745905,2.903198547042978,2.6022770843001926,2.6022770843001926,2.704836108826893,-0.5734910988883337,0.04023868275516448,39.686645696451706,41.65774969468337,26.68850761814718
560,FRB20190621A,180908.J1232+74,repeater,188.22,74.19,42.88,197.3,23.8,4.0,69.9,9.8,197.32,159.1,166.7,19.66,0.011,0.2,0.88,0,0.0086,0.1,-53.0,493.3,400.2,400.7,916958.469,916554,FRB20180908B,0.07743327382210854,100.30903779283834,93.10000000000002,7.981932811015001,5.194280951293004e+37,1.2719298023871457e+40,4.354864939452077e+25,2.2951711067901037,2.2016701796465816,1.2935835134961169,-1.958607314841775,-0.6989700043360187,-0.05551732784983137,-2.065501548756432,2.693111115462141,2.6022770843001926,2.6028193424326997,2.001340064493298,-1.111072378695662,0.9021080677316123,37.71552543630144,40.10446314332721,25.638974690466473
561,FRB20190621B,-9999,non-repeater,193.14,55.64,61.49,1059.5,0.0,1.0,0.0,1.8,1061.234,1030.5,1038.7,1.97,0.0018,0.3,1.19,0,0.00138,-0.5,-7.7,670.9,400.2,400.2,375466.725,374522,-9999,1.0719223829845448,560.8693890739163,270.7,0.6660481161519909,1.509944781250853e+40,7.886945519355494e+42,1.4037786677662578e+30,3.02581115553555,3.013047996115232,0.2944662261615929,-2.744727494896694,-0.5228787452803376,0.07554696139253074,-2.8601209135987635,2.8266577918758693,2.6022770843001926,2.6022770843001926,2.7488617378896034,0.03016333959006091,-0.1764943957178606,40.17896106541466,42.896908840860895,30.14729863845959
562,FRB20190621C,-9999,non-repeater,206.57,5.23,64.5,571.0,0.0,3.6,0.0,6.3,570.2672,544.6,547.8,0.98,0.00051,1.98,2.38,0,0.000443,39.1,-101.0,564.4,417.5,485.4,174612.684,173274,-9999,0.5296762951911949,224.7094477635865,146.89999999999998,0.28960375563944346,8.888592440930927e+39,1.1311514674758489e+43,6.175850070363559e+30,2.756078393032311,2.736077637003946,-0.00877392430750515,-3.2924298239020637,0.2966651902615311,0.37657695705651195,-3.3535962737769305,2.7515870050823104,2.620656479819621,2.686099771995916,2.351621332433968,-0.27598946277899605,-0.5381958104206422,39.948832993418456,43.05352076326719,30.790696744192292
563,FRB20190621D,-9999,non-repeater,270.63,78.89,28.93,645.4,14.1,3.9,26.9,7.6,647.514,596.8,601.4,3.93,0.0026,0.89,4.3,0,0.00229,7.4,-22.3,651.1,400.2,472.1,372236.999,372698,-9999,0.5879742756025861,398.4227457486889,250.90000000000003,1.4420888519311923,1.9345361468777542e+40,6.358312410358243e+42,2.2601553075363793e+29,2.811249162802736,2.7758288144646124,0.5943925503754267,-2.5850266520291822,-0.05060999335508721,0.6334684555795865,-2.640164517660112,2.8136476953468965,2.6022770843001926,2.674034000431255,2.600344124106987,-0.2306416742780031,0.15899201954751133,40.28657684894115,42.80334186279885,29.354138282903417
564,FRB20190622A,-9999,non-repeater,298.98,85.81,25.89,1120.9,1.8,1.2,3.6,2.5,1122.818,1066.0,1068.1,1.97,0.0014,0.61,1.28,0,0.00119,0.9,-15.6,605.0,400.2,411.9,360023.967,359930,-9999,1.112088638633072,432.5557531920531,204.8,0.5634233233554816,1.7953467039945535e+40,1.8070922963341242e+43,2.893925528060748e+30,3.050309366233522,3.0277572046905536,0.2944662261615929,-2.853871964321762,-0.21467016498923297,0.10720996964786837,-2.9244530386074694,2.781755374652469,2.6022770843001926,2.6147917919564176,2.636042092709812,0.046139403914258,-0.24916517901348822,40.254148328731674,43.25698033450059,30.461487350843687
565,FRB20190623A,-9999,non-repeater,270.48,24.52,21.27,1082.1,0.0,1.1,0.0,1.8,1082.201,1008.0,1022.5,2.9499999999999997,0.0012,0.41,0.86,0,0.00098,4.1,-12.8,718.6,400.2,469.8,364470.156,364794,-9999,1.0465347185411913,651.6166543835154,318.40000000000003,0.47885823344280354,1.2225581326936216e+40,1.1928176072521837e+43,5.9251430529775055e+29,3.0343079309034207,3.0034605321095067,0.469822015978163,-2.9208187539523753,-0.38721614328026455,-0.06550154875643228,-3.0087739243075053,2.8564872128686307,2.6022770843001926,2.671913012441587,2.813992175720002,0.0197536405301765,-0.3197930409618754,40.087269519008586,43.076574041139125,29.772698840145225
566,FRB20190623B,-9999,non-repeater,335.22,46.12,-9.2,1554.4,0.0,2.0,0.0,3.4,1556.765,1413.0,1422.0,1.97,0.00072,1.58,2.78,0,0.00044,54.2,-57.1,786.4,526.2,643.3,380003.41,379385,-9999,1.5134545619804654,654.0008770273168,260.19999999999993,0.17505786921936795,1.0926214132548637e+41,1.5608207753768025e+44,5.513607887421886e+30,3.192223058999729,3.1501421618485588,0.2944662261615929,-3.1426675035687315,0.19865708695442263,0.4440447959180762,-3.3565473235138126,2.895643504824079,2.721150843749684,2.808413551400368,2.8155783307216202,0.17996938678755317,-0.7568183620098654,41.038469707589236,44.19335303712163,30.741435877042846
567,FRB20190623C,-9999,non-repeater,192.31,86.03,31.1,1049.8,3.9,2.2,7.0,4.1,1049.826,1001.0,1006.2,5.8999999999999995,0.00159,1.92,5.9,0,0.00018,-0.4,-0.6,800.2,400.2,400.2,348288.642,345945,-9999,1.0386468737098533,815.4587494839415,400.00000000000006,0.08829385918731612,7.040029031111777e+40,4.670524694270687e+43,9.419229440133952e+29,3.021117324306292,3.000434077479319,0.7708520116421441,-2.7986028756795487,0.28330122870354957,0.7708520116421442,-3.744727494896694,2.903198547042978,2.6022770843001926,2.6022770843001926,2.911401996860525,0.016467918234174518,-1.0540695004292566,40.84757445005485,43.669365672648816,29.97401537587294
568,FRB20190624A,-9999,non-repeater,168.32,69.78,45.05,973.7,0.0,1.5,0.0,2.7,973.847,936.0,944.7,5.8999999999999995,0.00095,0.58,3.01,0,0.00152,-5.3,2.2,704.0,400.2,400.2,385623.361,383641,-9999,0.9656234196703751,597.15639489586,303.8,0.773291559710301,3.1132680724084266e+40,1.1791751920950395e+43,2.466435283615276e+29,2.9884907307234116,2.971275848738105,0.7708520116421441,-3.0222763947111524,-0.23657200643706275,0.47856649559384334,-2.8181564120552274,2.847572659142112,2.6022770843001926,2.6022770843001926,2.77608808748649,-0.015192209656492475,-0.11165673001495023,40.493216517841276,43.0715783337701,29.39206972456706
569,FRB20190624B,-9999,non-repeater,304.65,73.61,20.13,215.1,1.6,0.2,2.6,0.4,213.9222,144.2,141.2,0.98,0.0004,16.5,20.0,0,0.000372,34.8,-43.2,754.3,475.4,598.8,164386.993,151994,-9999,0.058282111001769527,295.1548807583935,278.9,0.3515130758922731,9.909393496476026e+38,8.651720441263226e+41,3.636892643679151e+29,2.330255856274244,2.15896526038341,-0.00877392430750515,-3.3979400086720375,1.2174839442139063,1.3010299956639813,-3.4294570601181027,2.877544107715944,2.6770591773921613,2.777281791671015,2.4700499692238638,-1.2344647262943567,-0.4540585150759166,38.99604707434458,41.93710247785232,29.56073048143803
570,FRB20190625A,-9999,non-repeater,227.91,32.88,59.25,297.6,0.0,5.4,0.0,9.2,302.14,279.0,278.8,58.0,0.0169,0.35,11.9,0,0.00392,-1.1,-8.1,639.7,400.2,400.2,1541921.457,1535193,-9999,0.22497612613285098,293.38178220881787,239.50000000000006,3.20006236560309,6.244799337314113e+39,2.249920617852952e+41,7.814106314841594e+25,2.4802082248737753,2.4456042032735974,1.7634279935629373,-1.7721132953863266,-0.4559319556497244,1.0755469613925308,-2.406713932979543,2.805976350717563,2.6022770843001926,2.6022770843001926,2.467433142459461,-0.6478635656169603,0.5051584423115786,39.79551848785069,41.35216719551732,25.892879315723544
571,FRB20190625E,-9999,repeater,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,188.533,100.7,80.2,2.9499999999999997,0.00066,0.84,4.2,0,0.00083,48.0,-292.0,474.9,400.2,434.6,696676.114,689455,FRB20180814A,0.002248222001635545,74.86794218352216,74.69999999999999,0.828138161564776,2.1865710481141e+35,4.38297389050522e+37,5.615744961241616e+24,2.275387378221115,2.003029470553618,0.469822015978163,-3.1804560644581312,-0.07572071393811836,0.6232492903979004,-3.0809219076239263,2.676602169582018,2.6022770843001926,2.638089721984506,1.874295896295889,-2.6481608063926076,-0.08189720210441656,35.33976359341314,37.64176888355762,24.749407376108834
572,FRB20190625E,-9999,repeater,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,188.533,100.7,80.2,2.9499999999999997,0.00066,0.84,4.2,1,0.00097,60.3,-422.0,462.7,400.2,429.8,696676.114,689455,FRB20180814A,0.002248222001635545,62.64051387510222,62.5,0.9678241165275094,2.162421160790244e+35,4.334565527241471e+37,5.741878491016452e+24,2.275387378221115,2.003029470553618,0.469822015978163,-3.1804560644581312,-0.07572071393811836,0.6232492903979004,-3.0132282657337552,2.665299499499897,2.6022770843001926,2.6332664111554247,1.7968553118245656,-2.6481608063926076,-0.014203560214245571,35.334940282584064,37.636945572728536,24.759053997766998
573,FRB20190625E,-9999,repeater,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,188.533,100.7,80.2,2.9499999999999997,0.00066,0.84,4.2,2,0.00062,0.0,-115.0,461.1,400.2,400.2,696676.114,689455,FRB20180814A,0.002248222001635545,61.03691671989964,60.900000000000034,0.6186092291206761,2.0134968556264677e+35,4.0360472871150225e+37,6.622662928678255e+24,2.275387378221115,2.003029470553618,0.469822015978163,-3.1804560644581312,-0.07572071393811836,0.6232492903979004,-3.207608310501746,2.6637951222194074,2.6022770843001926,2.6022770843001926,1.785592587113366,-2.6481608063926076,-0.2085836049822366,35.30395095572883,37.6059562458733,24.821032651477463
574,FRB20190625C,-9999,non-repeater,73.2,11.1,-20.14,441.6,0.0,3.4,0.0,5.9,442.2388,366.1,337.3,0.98,0.00063,2.22,4.02,0,0.000547,0.3,-5.9,768.7,400.2,410.7,335188.999,333178,-9999,0.3271410085737628,489.05146165943165,368.50000000000006,0.41216419089320727,4.6970270893156355e+39,3.442445357293547e+42,3.576438087448999e+30,2.6456568429163223,2.563599728881531,-0.00877392430750515,-3.2006594505464183,0.3463529744506387,0.60422605308447,-3.262012673666569,2.8857568810692675,2.6022770843001926,2.6135247028536526,2.6893545612479306,-0.48526501172649866,-0.38492974271942954,39.671823064911024,42.536867055330056,30.553450711272802
575,FRB20190625D,-9999,non-repeater,115.02,4.87,13.03,716.6,0.0,4.7,0.0,8.1,717.8831,616.5,587.1,1.97,0.00072,5.3,12.1,0,0.000687,17.84,-76.1,535.5,400.2,450.0,307048.714,305818,-9999,0.6099196311327278,217.82212609225812,135.3,0.42672937624633583,5.592135891443089e+40,3.9434143440875675e+43,6.353678083250824e+30,2.8560537295371176,2.7899330809317506,0.2944662261615929,-3.1426675035687315,0.724275869600789,1.08278537031645,-3.1630432629404495,2.7287594751678745,2.6022770843001926,2.6532125137753435,2.3381019927370663,-0.21472738803037905,-0.3698474590798927,40.747577716419094,43.59587241184288,30.803025206995777
576,FRB20190626A,-9999,repeater,65.54,73.63,16.58,194.1,0.0,0.0,0.0,0.0,192.49,101.5,80.7,42.27,0.0098,0.43,5.3,0,0.00835,28.0,-248.0,464.2,400.2,423.0,935641.356,936314,FRB20180814A,0.002248222001635545,64.14388620810468,64.0,8.33126945670588,2.68559684480913e+35,2.183779065982935e+37,1.478001215239411e+22,2.284408172506199,2.0064660422492318,1.626032247829019,-2.0087739243075053,-0.36653154442041347,0.724275869600789,-2.078313524516398,2.666705136119899,2.6022770843001926,2.6263403673750423,1.8071552684643777,-2.6481608063926076,0.9207111810031116,35.42904081800657,37.33920869846585,22.169674791143755
577,FRB20190627A,-9999,non-repeater,195.89,0.75,63.46,402.8,0.0,4.9,0.0,8.8,404.2213,373.9,381.7,1.97,0.0008,1.98,2.62,0,0.000663,9.3,-27.3,634.6,400.2,474.6,327797.244,326490,-9999,0.33615028530128865,313.1936268746221,234.40000000000003,0.49620166780153774,3.742193630818679e+39,3.778726531752926e+42,6.253187991234779e+29,2.6066191944557286,2.5727554651542195,0.2944662261615929,-3.0969100130080562,0.2966651902615311,0.41830129131974547,-3.178486471595227,2.8025000677643934,2.6022770843001926,2.6763277338813203,2.495812916089147,-0.4734665158097551,-0.304341780338321,39.57312625526994,42.57734546295482,29.79610148518613
578,FRB20190627B,-9999,non-repeater,256.4,40.79,36.74,428.6,0.0,2.8,0.0,4.6,430.3224,388.3,396.7,2.9499999999999997,0.00062,4.06,10.2,0,0.000444,2.08,-4.61,800.2,400.2,501.6,352263.636,347769,-9999,0.3527331107585583,541.0932443034234,400.00000000000006,0.32822438991755193,1.701150803974602e+40,9.159690447897786e+42,5.65560469165781e+29,2.633793953433693,2.5891673905460477,0.469822015978163,-3.207608310501746,0.608526033577194,1.0086001717619175,-3.3526170298853804,2.903198547042978,2.6022770843001926,2.70035752782266,2.7332721116815004,-0.45255377156358034,-0.4838291502389179,40.230742814747785,42.961880796916596,29.75247904608031
579,FRB20190627C,-9999,non-repeater,267.88,71.58,30.35,968.9,24.2,2.7,41.6,4.7,968.6127,920.6,925.8,1.97,0.000164,4.0,11.3,0,0.00082,-0.19,-3.33,800.2,400.2,400.2,349021.926,345945,-9999,0.9483761942420104,779.3504776968042,400.00000000000006,0.42086328216456675,1.1279931886554125e+41,7.779663985994133e+43,1.4724864422015143e+31,2.986150159015457,2.9640709705579553,0.2944662261615929,-3.785156151952302,0.6020599913279624,1.0530784434834197,-3.0861861476162833,2.903198547042978,2.6022770843001926,2.6022770843001926,2.8917328059392053,-0.02301935604253187,-0.3758589622275263,41.05230647718429,43.89096083964008,31.168051304746626
580,FRB20190627D,-9999,non-repeater,295.33,43.84,10.21,1999.2,0.0,1.7,0.0,2.9,2002.242,1870.2,1861.3,7.86,0.0027,0.236,1.54,0,0.0014,5.2,-13.9,724.3,400.2,482.4,359610.349,358105,-9999,2.072952685269078,995.943965295708,324.09999999999997,0.45558788025316155,8.016170492440658e+40,3.7749751838412863e+43,1.624868513449303e+29,3.3015165671058266,3.2718880526604837,0.895422546039408,-2.5686362358410126,-0.6270879970298935,0.18752072083646307,-2.853871964321762,2.8599184852007156,2.6022770843001926,2.683407299132095,2.9982349044403143,0.31658938952219734,-0.3414278377298663,40.90396694544168,43.57691410098343,29.210818223041777
581,FRB20190628A,-9999,non-repeater,199.06,51.75,64.94,745.7,0.0,1.8,0.0,3.2,745.843,716.0,724.0,0.98,0.00058,0.81,1.28,0,0.000477,4.7,-6.4,800.2,400.2,579.1,184427.038,183914,-9999,0.7205177609823272,688.207104392931,400.00000000000006,0.277242124909921,1.0678879353400179e+40,1.1626791634280548e+43,3.323646818363549e+30,2.872647418076492,2.8549130223078554,-0.00877392430750515,-3.2365720064370627,-0.09151498112135022,0.10720996964786837,-3.321481620959886,2.903198547042978,2.6022770843001926,2.762753564933374,2.837719151549546,-0.1423553092267482,-0.5571407811814699,40.02852568001741,43.06545988946978,30.521614868004637
582,FRB20190628B,-9999,non-repeater,248.48,80.14,32.36,406.0,2.6,0.9,4.7,1.5,408.009,361.5,367.2,2.9499999999999997,0.000471,0.75,1.39,0,0.00027,-6.0,-0.4,583.5,400.2,400.2,365131.881,367225,-9999,0.32181855634191725,242.28934137747348,183.3,0.20426404116100078,1.5297342070834872e+39,1.0910239538816239e+42,1.3574196804088734e+29,2.610669743009556,2.5581083016305497,0.469822015978163,-3.326979092871104,-0.12493873660829995,0.14301480025409505,-3.5686362358410126,2.766040860381389,2.6022770843001926,2.6022770843001926,2.3843343093799167,-0.49238891771196636,-0.6898080802587128,39.184615978252474,42.03783428580778,29.132714141474732
583,FRB20190628C,-9999,non-repeater,11.52,48.59,-14.27,1740.4,0.0,2.4,0.0,4.2,1748.44,1649.6,1647.2,19.66,0.0039,0.38,2.45,0,0.0042,1.8,-11.7,675.2,400.2,433.1,935194.373,936313,-9999,1.7981681559235727,769.4962428789827,275.00000000000006,1.5009819874866435,8.886347632343943e+40,3.8566890153350317e+43,4.026578940312059e+28,3.2426507335191492,3.2173786479394413,1.2935835134961169,-2.408935392973501,-0.42021640338318983,0.3891660843645325,-2.3767507096020997,2.829432433617599,2.6022770843001926,2.636588183729842,2.88620650369848,0.25483030239995386,0.1763754805296834,40.948723298760314,43.5862146208808,28.604936217772384
584,FRB20190629A,-9999,non-repeater,6.34,12.67,-49.7,503.0,0.0,5.0,0.0,8.6,503.779,468.7,477.2,3.93,0.0017,0.82,3.05,0,0.00114,24.7,-35.3,733.6,440.1,568.2,372887.837,369050,-9999,0.4443294982802344,423.91070774524877,293.5,0.7892935797249865,9.286458359810257e+39,3.606038921236896e+42,8.083553645020645e+28,2.7022400599977345,2.67089495352021,0.5943925503754267,-2.769551078621726,-0.08618614761628333,0.48429983934678583,-2.9430951486635273,2.8654593226619647,2.643551368562945,2.754501229386917,2.6272743867402957,-0.35229485372947855,-0.10276142982019004,39.967850115710036,42.55703040990363,28.907602324776917
